index,country,Date,population_growth_annual_percent,population_total,population_density_per_square_km,total_gdp_us_inflation_adjusted,gdppercapita_us_inflation_adjusted,children_and_elderly_per_100_adults,life_expectancy_years,child_mortality_0_5_year_olds_dying_per_1000_born,gdp_total_yearly_growth
2744,Spain,1996,-1.1637517092344232,0.4853133130074434,-0.20470016177898026,1.114113617704663,0.951735625090937,-1.3612340797725202,1.1981050702337823,-0.9411947415649566,-0.13050821867240012
2745,Spain,1997,-1.1619632912790632,0.4881188785630948,-0.2030040060268925,1.1666959482291068,1.0052166092231931,-1.3718275257694879,1.2291428128105992,-0.9456803301422437,0.17578493795750924
2746,Spain,1998,-1.1664343361674634,0.4937300096743976,-0.20130785027480472,1.2285575135519817,1.072067839388513,-1.3771242487679716,1.2498346411951444,-0.9501659187195309,0.32787533297374005
2747,Spain,1999,-1.1744822169665836,0.49934114078570047,-0.19848092402132508,1.3058844702055754,1.1389190695538332,-1.3824209717664555,1.2705264695796883,-0.953156311104389,0.40180816388440793
2748,Spain,2000,-1.136925439904022,0.5105634030083062,-0.19452322726645355,1.398676818189888,1.2258256687687492,-1.3824209717664555,1.3015642121565068,-0.9561467034892472,0.5940335242521442
2749,Spain,2001,-0.9160558224170522,0.5245912307865632,-0.18886937475949428,1.4760037748434818,1.2926768989340693,-1.4036078637603906,1.3326019547333239,-0.9576418996816762,0.3321000661686354
2750,Spain,2002,-0.2758021943981444,0.5414246241204717,-0.1820847517511431,1.522399948835638,1.3194173910001974,-1.4142013097573578,1.3429478689255956,-0.9591370958741052,0.19268387073709048
2751,Spain,2003,0.08188139667387134,0.5610635830100316,-0.17473474349209606,1.584261514158513,1.3461578830663252,-1.4247947557543255,1.3636396973101408,-0.9621274882589634,0.31308876679160663
2752,Spain,2004,0.010344678459468152,0.5807025418995915,-0.166819349982353,1.646123079481388,1.3728983751324533,-1.4353882017512931,1.384331525694686,-0.9636226844513924,0.35322373214311187
2753,Spain,2005,-0.025423680647733447,0.5975359352334999,-0.15890395647261008,1.7234500361349816,1.4130091132316454,-1.4353882017512931,1.4153692682715031,-0.9666130768362505,0.41025763027419854
2754,Spain,2006,-0.025423680647733447,0.6171748941230598,-0.15098856296286703,1.8007769927885755,1.4664900973639015,-1.4194980327558417,1.4464070108483202,-0.9696034692211087,0.17578493795750924
2755,Spain,2007,0.11764975578107295,0.6368138530126197,-0.14363855470381998,1.893569340772888,1.5066008354630935,-1.4036078637603906,1.4670988392328654,-0.9710986654135377,-0.03122698859236049
2756,Spain,2008,-0.10590248863893684,0.6536472463465283,-0.1368539316954688,1.9090347321036065,1.4932305894300295,-1.387717694764939,1.4981365818096826,-0.9740890577983958,-0.5538264848009091
2757,Spain,2009,-0.744367698702485,0.6676750741247853,-0.13120007918850954,1.8317077754500128,1.3996388671985813,-1.366530802771004,1.539520238578773,-0.977079450183254,-1.3810292443614092
2758,Spain,2010,-1.1253007231941816,0.6760917707917395,-0.127807767684334,1.8317077754500128,1.3862686211655173,-1.345343910777069,1.5602120669633182,-0.9800698425681122,-0.5924827935342012
2759,Sri Lanka,1980,-0.05224994997813465,-0.21607807590541014,0.6987854688331138,-0.3586555987196831,-0.6052963766895321,-0.23832880409396145,0.21524322196789925,-0.28480361308859864,0.4778533613925232
2760,Sri Lanka,1981,-0.13272875796933803,-0.2076613792384559,0.721400878860951,-0.35741836741322563,-0.6028228811734153,-0.2595156960878968,0.27731870712153334,-0.34012587220847385,0.6531797889806782
2761,Sri Lanka,1982,-0.20426547618374125,-0.20205024812715308,0.7383624363818289,-0.3564904439333825,-0.6011516004192823,-0.29659275707728333,0.29801053550607853,-0.3999337199056363,0.35956083193545485
2762,Sri Lanka,1983,-0.24897592506774324,-0.19643911701585026,0.7609778464096659,-0.3554078665402322,-0.599212914744488,-0.33366981806666984,0.3083564496983504,-0.4627319599876569,0.437718396041018
2763,Sri Lanka,1984,-0.266860104621344,-0.18802242034889602,0.7779394039305438,-0.3541706352337747,-0.5965388655378752,-0.37604360205453985,0.3083564496983504,-0.5255302000696774,0.4123699968716461
2764,Sri Lanka,1985,-0.266860104621344,-0.18241128923759317,0.800554813958381,-0.3529334039273172,-0.5938648163312624,-0.40782394004544215,0.3600860206597127,-0.583842851574411,0.24549303567328173
2765,Sri Lanka,1986,-0.25791801484454363,-0.17680015812629035,0.8231702239862181,-0.35169617262085967,-0.5918592794263028,-0.44490100103482866,0.41181559162107495,-0.6361747183094281,0.3912463308971697
2766,Sri Lanka,1987,-0.266860104621344,-0.17118902701498753,0.840131781507096,-0.35123221088093814,-0.5918592794263028,-0.4872747850226986,0.41181559162107495,-0.6750498193125836,-0.4670082176458108
2767,Sri Lanka,1988,-0.28474428417494485,-0.1627723303480333,0.8627471915349331,-0.35061359522770935,-0.5911907671246496,-0.529648569010569,0.442853334197892,-0.7019633507763068,-0.11994638568516179
2768,Sri Lanka,1989,-0.338396822835747,-0.15716119923673044,0.8853626015627702,-0.34984032566117346,-0.5905222548229964,-0.572022352998439,0.5049288193515276,-0.7169153127005974,-0.1178340190877142
2769,Sri Lanka,1990,-0.40099145127334984,-0.15155006812542762,0.9023241590836482,-0.3479844787014872,-0.5865111810130772,-0.6196928599847928,0.4945829051592543,-0.7228960974703136,0.6869776545398406
2770,Sri Lanka,1991,-0.4635860797109526,-0.1459389370141248,0.9249395691114852,-0.3464379395684153,-0.5838371318064643,-0.6726600899696304,0.4945829051592543,-0.7228960974703136,0.31942586658394945
2771,Sri Lanka,1992,-0.517238618371755,-0.14032780590282196,0.9419011266323631,-0.3450460543486506,-0.5811630825998516,-0.7256273199544682,0.5566583903128899,-0.7214009012778845,0.24760540227072933
2772,Sri Lanka,1993,-0.5977174263629584,-0.13471667479151914,0.958862684153241,-0.34257159173573565,-0.5764834964882792,-0.7732978269408224,0.6290797896587973,-0.7214009012778845,0.7271126198913461
2773,Sri Lanka,1994,-0.6942919959524027,-0.12910554368021632,0.9758242416741189,-0.34056109086274217,-0.57247242267836,-0.82626505692566,0.6394257038510692,-0.7258864898551718,0.41448236346909373
2774,Sri Lanka,1995,-0.8042797002070474,-0.1262999781245649,0.9871319466880374,-0.3383959360764416,-0.5677928365667876,-0.8845290099089811,0.5566583903128899,-0.7333624708173171,0.3933586974946173
2775,Sri Lanka,1996,-0.9258921211715327,-0.12068884701326207,0.998439651701956,-0.3368493969433697,-0.5651187873601747,-0.9427929628923026,0.5463124761206165,-0.7438288441643205,0.03003164273362138
2776,Sri Lanka,1997,-1.0296203625824174,-0.11788328145761065,1.0097473567158746,-0.3340656265038403,-0.5591021766452959,-1.0116503618725918,0.5463124761206165,-0.755790413703753,0.5707974916802199
2777,Sri Lanka,1998,-1.0814844832878596,-0.11507771590195924,1.015401209222834,-0.33190047171753967,-0.5544225905337236,-1.0805077608528806,0.5566583903128899,-0.7692471794356145,0.21169517011411929
2778,Sri Lanka,1999,-1.064494512711939,-0.11227215034630783,1.0267089142367525,-0.32988997084454624,-0.5504115167238044,-1.1493651598331696,0.6083879612742521,-0.781208748975047,0.15677363858048043
2779,Sri Lanka,2000,-0.997428839385936,-0.10946658479065641,1.038016619250671,-0.3267968925784025,-0.5443949060089256,-1.2023323898180072,0.618733875466524,-0.7916751223220504,0.5644603918878769
2780,Sri Lanka,2001,-0.9142674044616924,-0.106661019235005,1.0493243242645895,-0.3277248160582456,-0.5470689552155383,-1.23411272780891,0.6704634464278862,-0.7991511032841958,-0.9754548576514603
2781,Sri Lanka,2002,-0.8480959401133694,-0.10104988812370216,1.060632029278508,-0.325559661271945,-0.5430578814056192,-1.2500028968043613,0.6911552748124314,-0.805131888053912,0.2328188360885959
2782,Sri Lanka,2003,-0.8078565361177678,-0.09824432256805075,1.0719397342924268,-0.32231192909249406,-0.5370412706907404,-1.2605963428013287,0.7532307599660656,-0.8081222804387701,0.672191088357707
2783,Sri Lanka,2004,-0.8078565361177678,-0.09263319145674793,1.0889012918133045,-0.3192188508263503,-0.5310246599758616,-1.2605963428013287,0.2876646213138052,-0.5987948134987016,0.5707974916802199
2784,Sri Lanka,2005,-0.837365432381209,-0.08982762590109651,1.1002089968272233,-0.31550715690697784,-0.5236710246576763,-1.2658930657998124,0.7532307599660656,-0.8230742423630608,0.6912023877347361
2785,Sri Lanka,2006,-0.8722395825107305,-0.08421649478979369,1.117170554348101,-0.3105582316811478,-0.5136433401328784,-1.2552996198028448,0.7842685025428842,-0.8335406157100641,1.0312934099238076
2786,Sri Lanka,2007,-0.8999600608188117,-0.08141092923414227,1.1284782593620195,-0.305763960368625,-0.5042841679097335,-1.2500028968043613,0.8153062451197012,-0.8440069890570676,0.8348433163611763
2787,Sri Lanka,2008,-0.929468957082253,-0.07860536367849086,1.1397859643759383,-0.30143365079602374,-0.49626202028989513,-1.2447061738058776,0.7428848457737938,-0.854473362404071,0.64261795599344
2788,Sri Lanka,2009,-0.9589778533456944,-0.07299423256718802,1.1510936693898568,-0.29864988035649437,-0.49091392187666955,-1.2394094508073936,0.7325389315815218,-0.8619493433662163,0.12297577302131799
2789,Sri Lanka,2010,-0.9893809585868157,-0.07018866701153662,1.1624013744037753,-0.2921544159975925,-0.47821218814525873,-1.228816004810426,0.7842685025428842,-0.8694253243283616,1.0629789088855226
2790,St. Lucia,1980,-0.24003383529094283,-0.6336023418974536,0.4330544010060273,-0.3791951849460107,-0.4280737655212687,1.2659405274754278,0.21524322196789925,-0.5763668706122657,-1.839412796007549
2791,St. Lucia,1981,-0.3294547330589466,-0.6335462305863406,0.4500159585269052,-0.37915342838941773,-0.41670905639316425,1.1017421145224313,0.2462809645447163,-0.6017852058835597,-0.11994638568516179
2792,St. Lucia,1982,-0.3741651819429486,-0.6335181749307841,0.46697751604778304,-0.3791395095372201,-0.41470351948820466,0.9693240395603372,0.2876646213138052,-0.6227179525775665,-0.0396764549821511
2793,St. Lucia,1983,-0.3741651819429486,-0.6334620636196711,0.4782852210617016,-0.37910548567629254,-0.40601285956671307,0.8580928565921777,0.3187023638906238,-0.6406603068867153,0.509538860354238
2794,St. Lucia,1984,-0.28474428417494485,-0.6334340079641145,0.4952467785825795,-0.379051356806635,-0.3913055889303427,0.7786420116149212,0.3290482780828956,-0.657107465003435,0.788371251217328
2795,St. Lucia,1985,-0.15061293752293883,-0.6333778966530015,0.5122083361034573,-0.37898640216304597,-0.3732557567857062,0.7309715046285677,0.3600860206597127,-0.6720594269277256,0.9341245464412158
2796,St. Lucia,1986,0.010344678459468152,-0.6332937296863319,0.5348237461312945,-0.37886577211066635,-0.3371560924964334,0.5773665376725382,0.4014696774288031,-0.6855161926595871,2.9091873150547687
2797,St. Lucia,1987,0.12659184555787334,-0.633237618375219,0.5574391561591316,-0.37882401555407347,-0.3298024571782482,0.47672880070134704,0.42216150581334827,-0.6959825660065906,-0.058687754359179924
2798,St. Lucia,1988,0.15341811488827434,-0.6331534514085494,0.5800545661869688,-0.37868637357123003,-0.2916972559840158,0.4078714017210575,0.45319924839016534,-0.7049537431611648,2.3810956656928566
2799,St. Lucia,1989,0.07293930689707095,-0.6330973400974363,0.6026699762148059,-0.37858120891018116,-0.26495676391788775,0.3707943407316717,0.4945829051592543,-0.7124297241233102,0.9277874466488727
2800,St. Lucia,1990,-0.07907621930853584,-0.6330412287863233,0.6252853862426431,-0.37845593924040233,-0.23219966113688095,0.35490417173621985,0.5256206477360729,-0.7169153127005974,-0.014328055812779272
2801,St. Lucia,1991,-0.266860104621344,-0.6329851174752102,0.6422469437635209,-0.378448206544737,-0.23554222264514696,0.286046772755931,0.5463124761206165,-0.7199057050854555,-0.5282668489717927
2802,St. Lucia,1992,-0.4188756308269506,-0.6329290061640973,0.6592085012843988,-0.3783384022662889,-0.20813321827736572,0.23837626576957757,0.5670043045051617,-0.7228960974703136,0.8813153815050245
2803,St. Lucia,1993,-0.5082965285949547,-0.6328728948529843,0.6705162062983173,-0.37832912303149047,-0.21013875518232533,0.20129920478019103,0.5980420470819788,-0.7273816860476008,-0.6007210232642471
2804,St. Lucia,1994,-0.4993544388181542,-0.6328448391974277,0.6874777638191952,-0.3783028318662282,-0.20746470597571254,0.169518866789288,0.618733875466524,-0.7333624708173171,-0.2530254813243638
2805,St. Lucia,1995,-0.43675981038055145,-0.6327887278863147,0.704439321340073,-0.3782811803183652,-0.20545916907075293,0.13244180579990222,0.6601175322356144,-0.7393432555870333,-0.3713180107814322
2806,St. Lucia,1996,-0.35628100238934785,-0.6327326165752016,0.721400878860951,-0.37823478414437306,-0.19810553375256773,0.06888112981809688,0.6911552748124314,-0.7453240403567495,0.8897648478948151
2807,St. Lucia,1997,-0.29368637395174524,-0.6326765052640887,0.7440162888887881,-0.37823478414437306,-0.20746470597571254,-0.010569715159159623,0.7221930173892486,-0.7528000213188948,-0.6201547959607654
2808,St. Lucia,1998,-0.3026284637285456,-0.6326203939529756,0.7609778464096659,-0.37814199179638874,-0.1847352877195037,-0.10061400613338381,0.7428848457737938,-0.7587808060886111,0.8031578173994613
2809,St. Lucia,1999,-0.383107271719749,-0.6325642826418626,0.7779394039305438,-0.3780955956223966,-0.17805016470297172,-0.2012517431045757,0.763576674158339,-0.7647615908583273,-0.07769905373620885
2810,St. Lucia,2000,-0.517238618371755,-0.6325081713307495,0.7949009614514216,-0.3780955956223966,-0.1833982631161973,-0.30188948007576677,0.763576674158339,-0.7692471794356145,-0.6856381604816426
2811,St. Lucia,2001,-0.677302025376482,-0.632480115675193,0.8118625189722996,-0.37814199179638874,-0.20412214446744653,-0.4184173860424098,0.7532307599660656,-0.7737327680129017,-1.7866036310713578
2812,St. Lucia,2002,-0.8069623271400876,-0.63242400436408,0.8231702239862181,-0.37814199179638874,-0.20612768137240614,-0.529648569010569,0.7532307599660656,-0.7767231603977598,-0.06291248755407523
2813,St. Lucia,2003,-0.86150907477857,-0.6323959487085234,0.8344779290001367,-0.37806466483973517,-0.19008338613272932,-0.6461764749772116,0.7428848457737938,-0.7782183565901889,0.2180322699064623
2814,St. Lucia,2004,-0.8293175515820886,-0.632367893052967,0.8457856340140553,-0.3779409417090894,-0.1593318202566821,-0.7574076579453708,0.7325389315815218,-0.781208748975047,0.41448236346909373
2815,St. Lucia,2005,-0.7336371909703244,-0.632311781741854,0.8570933390279738,-0.3779409417090894,-0.1660169432732141,-0.8686388409135299,0.763576674158339,-0.7841991413599051,0.5158759601465811
2816,St. Lucia,2006,-0.6156016059165592,-0.6322837260862975,0.8740548965488517,-0.3778326839697744,-0.13994496350873928,-0.9374962398938188,0.794614416735156,-0.7871895337447632,1.3460360329435077
2817,St. Lucia,2007,-0.5261807081485554,-0.6322276147751844,0.8910164540697295,-0.37781721857844364,-0.1406134758103925,-0.9957601928771403,0.825652159311973,-0.7901799261296214,-0.2044410495830678
2818,St. Lucia,2008,-0.5082965285949547,-0.6321715034640714,0.9079780115906074,-0.3776934954477979,-0.11788405755418367,-1.048727422861978,0.8670358160810635,-0.7946655147069085,0.5391119927185051
2819,St. Lucia,2009,-0.588775336586158,-0.6321153921529583,0.9249395691114852,-0.37767803005646716,-0.11721554525253047,-1.0858044838513645,0.9084194728501523,-0.8006462994766248,-0.47186666081994033
2820,St. Lucia,2010,-0.725589310171204,-0.6320592808418454,0.9419011266323631,-0.37770896083912864,-0.13058579128559447,-1.1122880988437833,0.8980735586578805,-0.8066270842463411,-0.5086218396155295
2821,St. Vincent and the Grenadines,1980,-0.7184356383497638,-0.6340792880419144,0.800554813958381,-0.37948284122476206,-0.5109692909262655,1.3771717104435874,0.2255891361601711,-0.24144292350815577,-0.22556471555754432
2822,St. Vincent and the Grenadines,1981,-0.7622518782560856,-0.6340792880419144,0.8118625189722996,-0.3794658292942983,-0.5049526802113867,1.2076765744921067,0.2669727929292615,-0.30872675216746354,0.6468426891883354
2823,St. Vincent and the Grenadines,1982,-0.8123275810061678,-0.6340512323863579,0.8231702239862181,-0.37944881736383446,-0.49960458179816114,1.0593683305345614,0.3083564496983504,-0.37152499224948415,0.36801029832524546
2824,St. Vincent and the Grenadines,1983,-0.8570380298901698,-0.6340231767308013,0.8344779290001367,-0.379439538129036,-0.49693053259154835,0.9163568095754996,0.3393941922751675,-0.4313328399466466,0.27929090123244416
2825,St. Vincent and the Grenadines,1984,-0.8811816722875309,-0.6339951210752448,0.8457856340140553,-0.3794132469637738,-0.4869028480667503,0.7733452886164377,0.3497401064674408,-0.48515990287409283,0.5792469580700105
2826,St. Vincent and the Grenadines,1985,-0.905325314684892,-0.6339951210752448,0.8570933390279738,-0.3793869557985116,-0.4775436758436055,0.6303337676573758,0.370431934851986,-0.5330061810318227,0.6045953572393824
2827,St. Vincent and the Grenadines,1986,-0.9214210762831326,-0.6339670654196883,0.8684010440418924,-0.37936221117238245,-0.4681845036204607,0.5455861996816359,0.3807778490442579,-0.5733764782274074,0.6954271209296312
2828,St. Vincent and the Grenadines,1987,-0.9455647186804939,-0.6339390097641318,0.879708749055811,-0.3793591180941163,-0.4688530159221139,0.47672880070134704,0.3807778490442579,-0.6077659906532759,0.22859410289370052
2829,St. Vincent and the Grenadines,1988,-0.997428839385936,-0.6339109541085752,0.8853626015627702,-0.3792910703722612,-0.4421125238559859,0.4237615707165094,0.39112376323652975,-0.634679522116999,2.338848333743903
2830,St. Vincent and the Grenadines,1989,-1.0779076473771394,-0.6339109541085752,0.8966703065766889,-0.3792833376765958,-0.4401069869510263,0.3972779557240906,0.39112376323652975,-0.6556122688110059,-0.22978944875243962
2831,St. Vincent and the Grenadines,1990,-1.186106933676424,-0.6338828984530187,0.9023241590836482,-0.3792601395895997,-0.4320848393311879,0.3760910637301552,0.39112376323652975,-0.6735546231201546,0.3004145672069206
2832,St. Vincent and the Grenadines,1991,-1.2799988763328285,-0.6338828984530187,0.9023241590836482,-0.37925395343306745,-0.43007930242622827,0.2648598807619964,0.39112376323652975,-0.6855161926595871,-0.634941362142899
2833,St. Vincent and the Grenadines,1992,-1.3801502818329927,-0.6338828984530187,0.9079780115906074,-0.3792168364938737,-0.4153720317898579,0.16422214379080452,0.39112376323652975,-0.6944873698141615,0.811607283789252
2834,St. Vincent and the Grenadines,1993,-1.4629540331661643,-0.6338828984530187,0.9079780115906074,-0.3791889987894784,-0.40467583496340664,0.06888112981809688,0.39112376323652975,-0.6989729583914486,-0.7407709286750263
2835,St. Vincent and the Grenadines,1994,-1.5060549058903423,-0.6338828984530187,0.9079780115906074,-0.37919827802427686,-0.40801839647167265,-0.026459884154610775,0.3807778490442579,-0.7019633507763068,-1.4084900101282287
2836,St. Vincent and the Grenadines,1995,-1.5424223850125893,-0.6338828984530187,0.9079780115906074,-0.3791472422328855,-0.38796302742207667,-0.11650417512883496,0.370431934851986,-0.7034585469687359,-0.5698804709415113
2837,St. Vincent and the Grenadines,1996,-1.5755349434560812,-0.6338828984530187,0.9079780115906074,-0.3791395095372201,-0.38462046591381066,-0.2012517431045757,0.3600860206597127,-0.7019633507763068,-0.5012285565244627
2838,St. Vincent and the Grenadines,1997,-1.5953863827605783,-0.6338828984530187,0.9079780115906074,-0.379114764911091,-0.37392426908735943,-0.2912960340787991,0.3807778490442579,-0.7019633507763068,2.0008696781522795
2839,St. Vincent and the Grenadines,1998,-1.6045967352306827,-0.6338828984530187,0.9079780115906074,-0.3790838341284295,-0.3618910476576018,-0.37604360205453985,0.39112376323652975,-0.7019633507763068,0.304639300401816
2840,St. Vincent and the Grenadines,1999,-1.571421582158753,-0.6338828984530187,0.9079780115906074,-0.3790637291196996,-0.35386890003776345,-0.44490100103482866,0.370431934851986,-0.7019633507763068,0.15043653878813742
2841,St. Vincent and the Grenadines,2000,-1.521703562999743,-0.6338828984530187,0.9079780115906074,-0.379051356806635,-0.3485208016245378,-0.508461677016634,0.3497401064674408,-0.7019633507763068,-0.38610457696356576
2842,St. Vincent and the Grenadines,2001,-1.4620598241884843,-0.6338828984530187,0.9079780115906074,-0.37903743795443734,-0.3431727032113122,-0.5932092449923739,0.3807778490442579,-0.7034585469687359,-0.6229008725374474
2843,St. Vincent and the Grenadines,2002,-1.406082342185714,-0.6338828984530187,0.9079780115906074,-0.37898640216304597,-0.3237858464633694,-0.667363366971147,0.3807778490442579,-0.7034585469687359,0.11875103982642268
2844,St. Vincent and the Grenadines,2003,-1.3685255651231523,-0.6338828984530187,0.9136318640975667,-0.3789199009803239,-0.2977138666988946,-0.730924042952952,0.42216150581334827,-0.7034585469687359,-0.06713722074897054
2845,St. Vincent and the Grenadines,2004,-1.364054520234752,-0.6338548427974622,0.9136318640975667,-0.3788827840411302,-0.28367510836417736,-0.7997814419332412,0.43250742000562015,-0.7049537431611648,0.5602356586929818
2846,St. Vincent and the Grenadines,2005,-1.384621326721393,-0.6338548427974622,0.919285716604526,-0.378858039415001,-0.27431593614103256,-0.8686388409135299,0.45319924839016534,-0.7049537431611648,-0.1917668499983819
2847,St. Vincent and the Grenadines,2006,-1.4025055062749938,-0.6338548427974622,0.919285716604526,-0.3787822589974805,-0.24490139486829177,-0.9321995168953353,0.4635451625824372,-0.7064489393535939,0.5433367259134004
2848,St. Vincent and the Grenadines,2007,-1.4221781037839547,-0.6338548427974622,0.9249395691114852,-0.3787992709279443,-0.25225503018647694,-0.9904634698786565,0.47389107677471054,-0.707944135546023,-0.09037325332089466
2849,St. Vincent and the Grenadines,2008,-1.4400622833375551,-0.6338548427974622,0.9249395691114852,-0.37872967666695606,-0.22484602581869575,-1.048727422861978,0.4945829051592543,-0.7124297241233102,-0.7656968545249085
2850,St. Vincent and the Grenadines,2009,-1.4645636093259884,-0.6338548427974622,0.9249395691114852,-0.37875287475395214,-0.23487371034349375,-1.1122880988437833,0.5049288193515276,-0.7184105088930265,-1.1317699858625863
2851,St. Vincent and the Grenadines,2010,-1.4859352038925413,-0.6338548427974622,0.9249395691114852,-0.37878999169314587,-0.24958098097986417,-1.1705520518271049,0.4945829051592543,-0.7273816860476008,-1.1592307516294058
2852,Sudan,1980,1.628862928060339,-0.23010590368366723,-0.6116644652299098,-0.35587182828015373,-0.6121152021663948,1.4672160014178108,-1.2331847649502448,1.1460991430660132,-0.5310129255484746
2853,Sudan,1981,1.6109787485067382,-0.21607807590541014,-0.6100248480028916,-0.3540159813204675,-0.6100428140312698,1.4778094474147785,-1.17110927979661,1.1311471811417226,-0.2107781493754108
2854,Sudan,1982,1.5930945689531375,-0.19924468257150166,-0.6082721537257342,-0.3524694421873956,-0.6087057894279635,1.4672160014178108,-1.1504174514120649,1.116195219217432,2.0219933441267552
2855,Sudan,1983,1.5483841200691357,-0.1852168547932446,-0.6065194594485769,-0.35200548044747404,-0.609441152959782,1.4460291094238762,-1.7608263887561402,1.1012432572931414,-0.9184209595203736
2856,Sudan,1984,1.467905312077932,-0.1683834614593361,-0.6047667651714195,-0.3533973656672387,-0.6139870366110237,1.4142487714329732,-1.7194427319870498,1.0862912953688508,-1.81195203024073
2857,Sudan,1985,1.378484414309928,-0.15435563368107905,-0.6030140708942621,-0.3550985587136178,-0.6187334739527615,1.3718749874451033,-1.6884049894102326,1.0563873715202694,-2.2048522173659926
2858,Sudan,1986,1.2622372472115229,-0.13752224034717056,-0.6010352225168263,-0.3537066734938531,-0.617597003039951,1.3453913724526843,-1.0573042236816128,1.0414354095959788,0.08072844107236495
2859,Sudan,1987,1.1728163494435189,-0.12349441256891348,-0.5993390667647385,-0.3499949795744806,-0.6121820533965601,1.3030175884648143,-1.026266481104796,1.0115314857473976,-0.17064318402390546
2860,Sudan,1988,1.1728163494435189,-0.106661019235005,-0.5976429110126507,-0.3501496334877878,-0.6137864829205277,1.2553470814784602,-0.964190995951161,0.9816275618988164,-0.37343037737887985
2861,Sudan,1989,1.306947696095525,-0.08982762590109651,-0.595946755260563,-0.34736586304825845,-0.6105776238725924,1.2023798514936226,-0.9124614249897987,0.9517236380502352,0.9784842449876164
2862,Sudan,1990,1.4947315814083333,-0.07299423256718802,-0.5936852142577792,-0.34922171000794466,-0.6149229538333382,1.1600060675057524,-0.8503859398361638,0.921819714201654,-2.4794598750341876
2863,Sudan,1991,1.718283825828343,-0.05054970812197671,-0.5914236732549956,-0.34690190130833687,-0.6125163095473867,1.122929006516366,-0.7986563688748015,0.8919157903530728,0.6954271209296312
2864,Sudan,1992,1.852415172480349,-0.028105183676765403,-0.5885967470015159,-0.34473674652203623,-0.6104439214122618,1.0911486685254637,-0.7779645404902571,0.8620118665044915,0.3849092311048267
2865,Sudan,1993,1.834530992926748,-0.005660659231554089,-0.5857698207480362,-0.3431902073889644,-0.609441152959782,1.0593683305345614,-0.7262349695288949,0.8321079426559103,-0.058687754359179924
2866,Sudan,1994,1.628862928060339,0.016783865213657226,-0.5835082797452525,-0.3427262456490428,-0.6103770701820964,1.022291269545175,-0.6951972269520771,0.7872520568830385,-0.26358731431160204
2867,Sudan,1995,1.306947696095525,0.03922838965886854,-0.5806813534917729,-0.34056109086274217,-0.6085720869676328,0.9693240395603372,-0.66415948437526,0.7573481330344572,-0.035451721787255794
2868,Sudan,1996,0.9671482845771099,0.058867348548428435,-0.578985197739685,-0.33824128216313437,-0.6068339549833345,0.953433870564886,-0.6331217417984422,0.7124922472615853,0.41659473006654135
2869,Sudan,1997,0.6899435014962981,0.07570074188233693,-0.5767236567369013,-0.33375631867722594,-0.6022880713320927,0.9322469785709507,-0.5917380850293525,0.6676363614887135,1.4241935970490704
2870,Sudan,1998,0.5289858855138909,0.09253413521624541,-0.5750275009848136,-0.3317458178042325,-0.6014190053399435,0.9004666405800484,-0.5503544282602628,0.6227804757158417,0.5243254265363717
2871,Sudan,1999,0.5111017059602901,0.10936752855015389,-0.57276595998203,-0.3303539325844678,-0.6012184516494476,0.8633895795906619,-0.5089707714911732,0.5779245899429698,0.8707535485177863
2872,Sudan,2000,0.6005226037282941,0.1290064874397138,-0.571069804229942,-0.32710620040501687,-0.599212914744488,0.8369059645982431,-0.43654937214526573,0.533068704170098,1.282665035020078
2873,Sudan,2001,0.7167697708266991,0.14583988077362228,-0.5688082632271584,-0.32370381431225875,-0.5965388655378752,0.8210157956027919,-0.37447388699163087,0.47326085647293553,0.5264377931338192
2874,Sudan,2002,0.7793643992643017,0.1682844052188336,-0.5665467222243746,-0.3201467743061934,-0.5945333286329156,0.8104223496058243,-0.3227443160302686,0.42840497070006367,0.503201760561895
2875,Sudan,2003,0.7883064890411023,0.1879233641083935,-0.5637197959708949,-0.31550715690697784,-0.5905222548229964,0.7998289036088565,-0.3123984018379967,0.3805586925423337,0.7397868194760319
2876,Sudan,2004,0.7167697708266991,0.2103678885536048,-0.5614582549681113,-0.31303269429406283,-0.5898537425213431,0.7786420116149212,-0.28136065926117965,0.33420761057703285,0.33843716596097845
2877,Sudan,2005,0.5915805139514935,0.2300068474431647,-0.5591967139653276,-0.3080837690682328,-0.5865111810130772,0.7468616736240189,-0.19859334572299886,0.29084692099659,1.1031138742370277
2878,Sudan,2006,0.44850707752268754,0.2496458063327246,-0.5569351729625438,-0.300815035142795,-0.5804945702981984,0.7309715046285677,-0.16755560314618181,0.24898142760857633,1.1981703711221723
2879,Sudan,2007,0.35014408997788293,0.2692847652222845,-0.5546736319597602,-0.29169045425767093,-0.5731409349800132,0.6991911666376647,-0.1261719463770929,0.2116015227978498,1.1221251736140565
2880,Sudan,2008,0.30543364109388116,0.2889237241118444,-0.5524120909569764,-0.2848856820721547,-0.5684613488684408,0.6568173826497947,-0.09513420380027435,0.17422161798712324,-0.022777522202569882
2881,Sudan,2009,0.33225991042428216,0.3085626830014043,-0.5501505499541928,-0.28179260380601096,-0.5684613488684408,0.6091468756634413,-0.07444237541573062,0.14132730175368385,0.2602796018554153
2882,Sudan,2010,0.39485453886188515,0.3282016418909642,-0.547889008951409,-0.27839021771325284,-0.5671243242651344,0.5614763686770871,-0.05375054703118542,0.10992818171267366,-0.29738517987076446
