index,country,Date,population_growth_annual_percent.,population_total.,population_density_per_square_km.,total_gdp_us_inflation_adjusted.,gdppercapita_us_inflation_adjusted.,children_and_elderly_per_100_adults.,life_expectancy_years.,child_mortality_0_5_year_olds_dying_per_1000_born.,gdp_total_yearly_growth.
2670,South Africa,1984,0.6721597117142541,0.2861608978436905,-0.5044296832612304,-0.058171733347474316,-0.24426936518429868,0.339064643416641,-0.5711315574529033,0.06657743574153685,0.2645438457436445
2671,South Africa,1985,0.5737820310649469,0.30860877497014316,-0.5010368650259288,-0.06281204379582357,-0.25964744490072605,0.2860895013800772,-0.5090467996895889,0.01573317140242543,-1.081234674295604
2672,South Africa,1986,0.45751749938849307,0.33105665209659585,-0.4976440467906272,-0.06281204379582357,-0.2683394030013154,0.25430441615813926,-0.46765696118071276,-0.032120253857914886,-0.6867969196781353
2673,South Africa,1987,0.3591398187391861,0.3506985445822419,-0.49425122855532566,-0.05507819304857482,-0.2683394030013154,0.21192430252888841,-0.4055722034173983,-0.07399200096071258,-0.28686619150948567
2674,South Africa,1988,0.32336611668489257,0.3731464217086946,-0.49029294061414047,-0.04270403185297682,-0.2603160570623098,0.16424667469598073,-0.3331399860268646,-0.11436832852412473,0.15890973899017127
2675,South Africa,1989,0.3591398187391861,0.39278831419434074,-0.4869001223788389,-0.03342341095627832,-0.25897883273914224,0.10597401845576088,-0.28140268789077005,-0.14876297792999435,-0.2424998666730269
2676,South Africa,1990,0.4396306483613463,0.4180421759616,-0.4829418344376537,-0.03497018110572807,-0.269676627324483,0.047701362215540284,-0.2503603090091117,-0.17867136871770703,-0.8465156890893867
2677,South Africa,1991,0.5290649034970801,0.44049005308805267,-0.4789835464964685,-0.03806372140462757,-0.28238025839457515,-0.03176135083930536,-0.21931793012745482,-0.20110266180849154,-0.8120789702877544
2678,South Africa,1992,0.5827254565785204,0.4685498994961185,-0.4750252585552833,-0.04579757215187632,-0.29909556243417007,-0.11652157809780708,-0.24001284938189324,-0.21306601812357656,-1.007290799568173
2679,South Africa,1993,0.5737820310649469,0.4938037612633778,-0.4705015009082145,-0.04115726170352707,-0.30377584756525666,-0.20128180535630957,-0.18827555124579795,-0.2145614376629622,-0.32066910567059703
2680,South Africa,1994,0.47540435041563983,0.5190576230306371,-0.46597774326114577,-0.03032987065737882,-0.3004327867573377,-0.28604203261481126,-0.22966538975467476,-0.20409350088726275,0.148346328314824
2681,South Africa,1995,0.33230954219846576,0.5443114847978964,-0.4620194553199606,-0.019502479611230573,-0.2964211137878349,-0.3655047456696569,-0.26070776863633166,-0.18166220779647824,0.1610224211252408
2682,South Africa,1996,0.17132788295414514,0.5667593619243491,-0.4580611673787754,-0.004034778116733072,-0.28772915568724555,-0.3919923166879388,-0.4055722034173983,-0.15324923654815123,0.36595258822697885
2683,South Africa,1997,0.02823307473697126,0.5892072390508017,-0.4546683491434738,0.005245842779965427,-0.28438609487932653,-0.4078848592989078,-0.6021739363345602,-0.12334084576043855,-0.031231653166080477
2684,South Africa,1998,-0.08803145693948247,0.6088491315364478,-0.4512755309081723,0.006792612929415177,-0.2890663800104131,-0.41318237350256465,-0.7677332903700652,-0.09492787451211153,-0.530035905255981
2685,South Africa,1999,-0.1595788610480695,0.628491024022094,-0.4484481823787543,0.016073233826113677,-0.2857233192024941,-0.42377740190987717,-0.953987563660008,-0.06801032280317017,-0.13264039564941477
2686,South Africa,2000,-0.22218283964308316,0.6453269318669335,-0.44505536414345265,0.03308770547006092,-0.27569413677873716,-0.4449674587245026,-1.1816316754588274,-0.03959735155484305,0.2624311636085751
2687,South Africa,2001,-0.2579565416973767,0.6649688243525795,-0.4422280156140347,0.04391509651620917,-0.27101385164765057,-0.466157515539128,-1.2954537313582373,-0.00968896076713038,-0.024893606760872128
2688,South Africa,2002,-0.31161709477881677,0.6818047321974191,-0.4388351973787331,0.05938279801070667,-0.26165328138547744,-0.5085376291683793,-1.4196232468848655,0.026201108178124696,0.1736985139356576
2689,South Africa,2003,-0.35633422234668366,0.6986406400422586,-0.43600784884931515,0.07330372935575442,-0.2556357719312232,-0.5721077996122556,-1.523097843157056,0.057604918505223125,0.02158540021065613
2690,South Africa,2004,-0.4189382009416973,0.7154765478870981,-0.43318050031989713,0.09341174129860118,-0.2422635286995473,-0.6303804558524757,-1.5955300605475897,0.07554995297785078,0.36595258822697885
2691,South Africa,2005,-0.48154217953671097,0.7323124557319376,-0.43091862149636273,0.11816006368979717,-0.22487961249836855,-0.6780580836853831,-1.6265724394292467,0.074054533438465,0.5053896091415634
2692,South Africa,2006,-0.5441461581317244,0.7491483635767772,-0.4280912729669447,0.14600192637989268,-0.20548985981243842,-0.7257357115182904,-1.636919899056466,0.0486324012689092,0.5666573910585778
2693,South Africa,2007,-0.5978067112131648,0.7631782867808101,-0.42582939414341037,0.17384378906998815,-0.1854314949649245,-0.7522232825365722,-1.5955300605475897,0.0007789760085690965,0.5391925233026748
2694,South Africa,2008,-0.5978067112131648,0.777208209984843,-0.4230020456139924,0.19240503086338517,-0.17540231254116753,-0.7681158251475416,-1.523097843157056,-0.05006528833054253,0.13144487123426826
2695,South Africa,2009,-0.5530895836452978,0.7940441178296825,-0.42074016679045795,0.18312440996668666,-0.1881059436112597,-0.7946033961658235,-1.4196232468848655,-0.11735916760289604,-0.9185581498952555
2696,South Africa,2010,-0.4636553285095642,0.810880025674522,-0.41791281826104,0.20013888161063392,-0.17941398551067034,-0.8316859955914179,-1.2954537313582373,-0.2340018916749754,0.09130391066794846
2697,South Korea,1980,-0.14169201002092274,0.43207209916563294,1.5527491067432975,-0.16180533336060757,-0.41877713935766986,-0.5932978564268809,0.07041093943467845,-0.49570031106746126,-2.705887236164022
2698,South Korea,1981,-0.14169201002092274,0.44610202236966584,1.5866772890963134,-0.14633763186611007,-0.4054048961259939,-0.7045456547036649,0.1324956971979922,-0.5300949604733309,0.8096158365915663
2699,South Korea,1982,-0.15063543553449613,0.46293793021450536,1.6206054714493292,-0.12622961992326331,-0.38802097992481516,-0.7946033961658235,0.17388553570686902,-0.5659850294185861,1.022996732233582
2700,South Korea,1983,-0.22218283964308316,0.4797738380593449,1.654533653802345,-0.09374744678481857,-0.3559275961687929,-0.8687685950170128,0.20492791458852588,-0.6018750983638412,2.0011685607707443
2701,South Korea,1984,-0.4368250519688441,0.4938037612633778,1.682807139096525,-0.06281204379582357,-0.32717727322068957,-0.9429337938682019,0.2566652127246212,-0.6362697477697109,1.5575053124061566
2702,South Korea,1985,-0.6559389770513917,0.5078336844674107,1.7167353214495409,-0.03806372140462757,-0.3044444597268405,-1.0329915353303605,0.30840251086071646,-0.6706643971755805,0.8053904723214275
2703,South Korea,1986,-0.6469955515378183,0.5218636076714437,1.7393541096848848,-0.0009412378178335724,-0.2683394030013154,-1.1071567341815496,0.3497923493695933,-0.7035636270420644,2.782860950746446
2704,South Korea,1987,-0.6559389770513917,0.53308754623467,1.7676275949790645,0.047008636815108674,-0.22287377601361716,-1.2078095040510208,0.40152964750568854,-0.7334720178297771,2.550465915888805
2705,South Korea,1988,-0.6613050323595357,0.5443114847978964,1.7902463832144084,0.09805205174695042,-0.17473370037958375,-1.3137597881241483,0.4532669456417838,-0.7588941499993328,2.2546904169790802
2706,South Korea,1989,-0.6523616068459623,0.5555354233611227,1.8128651714497523,0.13053422488539518,-0.14598337743148046,-1.403817529586307,0.49465678415065917,-0.782820862629503,1.1708844816884447
2707,South Korea,1990,-0.6559389770513917,0.5667593619243491,1.8354839596850963,0.1815776398172369,-0.10051775044378221,-1.4726852142338396,0.536046622659536,-0.8022613166415161,1.6420125978089353
2708,South Korea,1991,-0.651467264294605,0.580789285128382,1.8637574449792762,0.23880813534687767,-0.04769738967866221,-1.5415528988813727,0.5877839207956312,-0.8217017706535295,1.6842662405103246
2709,South Korea,1992,-0.606750136726738,0.594819208332415,1.892030930273456,0.2774773890831214,-0.016272618084223724,-1.5839330125106235,0.6291737593045081,-0.8381513855867715,0.8962358041294143
2710,South Korea,1993,-0.6246369877538849,0.6060431468956413,1.9203044155676359,0.32233372341716415,0.022506887287636536,-1.5998255551215925,0.6705635978133835,-0.8531055809806278,1.1603210710130973
2711,South Korea,1994,-0.6335804132674583,0.6200730700996742,1.9485779008618158,0.38729806969405367,0.07599586021434034,-1.6263131261398744,0.7119534363222603,-0.8665643568350985,1.6208857764582407
2712,South Korea,1995,-0.6335804132674583,0.6341029933037071,1.9768513861559955,0.4615430368676416,0.1428570763727201,-1.6580982113618128,0.7636907344583556,-0.8785277131501835,1.5786321337568512
2713,South Korea,1996,-0.6845579386948265,0.6481329165077401,2.0051248714501755,0.5249606129950813,0.18965992768358592,-1.6580982113618128,0.8050805729672309,-0.8904910694652686,0.5708827553287168
2714,South Korea,1997,-0.6979730769651866,0.6593568550709664,2.0277436596855196,0.5790975682258226,0.23646277899445176,-1.679288268176438,0.8464704114761077,-0.900959006240968,0.3680652703620483
